ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,linear_solver,tol,err_max,err_avg,seed
1,1,1.649359941482544,118,LOCALLY_SOLVED,93.26411521334143,rwls,100.0,rACP,mumps,1.0e-5,0.004091844820541146,0.003295359948328416,1
1,2,0.6545860767364502,67,LOCALLY_SOLVED,57.74014923320323,rwls,100.0,rACP,mumps,1.0e-5,0.004091070237230987,0.003295390580947429,1
1,3,1.0612249374389648,82,LOCALLY_SOLVED,69.55484953298699,rwls,100.0,rACP,mumps,1.0e-5,0.004175685817854324,0.003304727696258615,1
1,4,2.6384150981903076,157,LOCALLY_SOLVED,122.89954253216351,rwls,100.0,rACP,mumps,1.0e-5,0.004097234036962716,0.003295472652174869,1
2,1,7.109578847885132,364,LOCALLY_SOLVED,270.89065951788814,rwls,100.0,rACP,mumps,1.0e-5,0.004093953280378759,0.0032954318541988637,1
2,2,7.119693994522095,283,LOCALLY_SOLVED,222.0647870386367,rwls,100.0,rACP,mumps,1.0e-5,0.004091844918074683,0.0032954228152800506,1
2,3,4.5695881843566895,232,LOCALLY_SOLVED,177.6435239731472,rwls,100.0,rACP,mumps,1.0e-5,0.004096071320564887,0.003295425163030698,1
2,4,22.19372797012329,247,LOCALLY_SOLVED,181.9775617038741,rwls,100.0,rACP,mumps,1.0e-5,0.004091525719186917,0.003295414608640367,1
2,5,0.39455294609069824,53,LOCALLY_SOLVED,45.89629325034468,rwls,100.0,rACP,mumps,1.0e-5,0.004091564397594505,0.003295471852676183,1
3,1,2.6204659938812256,191,LOCALLY_SOLVED,150.98417919912725,rwls,100.0,rACP,mumps,1.0e-5,0.004095524646705595,0.003295458985627352,1
3,2,2.0620641708374023,141,LOCALLY_SOLVED,112.60497960461757,rwls,100.0,rACP,mumps,1.0e-5,0.004096174235469263,0.003294898236306886,1
3,3,2.9950389862060547,208,LOCALLY_SOLVED,159.87839741471734,rwls,100.0,rACP,mumps,1.0e-5,0.004096347227057429,0.003295503977016654,1
3,4,0.7821059226989746,79,LOCALLY_SOLVED,68.09440948493193,rwls,100.0,rACP,mumps,1.0e-5,0.004091110763176031,0.003295443593214744,1
3,5,0.33396482467651367,44,LOCALLY_SOLVED,42.936361020398564,rwls,100.0,rACP,mumps,1.0e-5,0.004091537260441425,0.00329547585387801,1
